nohup: ignoring input
2025-09-19 22:09:32,637 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-06, cloudbed: cloudbed.
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_00-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_01-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_02-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_03-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_04-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_05-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_06-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_07-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_08-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_09-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_10-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_11-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_12-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_13-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_14-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_15-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_16-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_17-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_18-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_19-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_20-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_21-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_22-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-07/cloudbed/trace-parquet/trace_jaeger-span_2025-06-07_23-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_00-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_01-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_02-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_03-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_04-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_05-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_06-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_07-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_08-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_09-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_10-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_11-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_12-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_13-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_14-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_15-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_16-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_17-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_18-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_19-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-08/cloudbed/trace-parquet/trace_jaeger-span_2025-06-08_20-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-09/cloudbed/trace-parquet/trace_jaeger-span_2025-06-09_06-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-09/cloudbed/trace-parquet/trace_jaeger-span_2025-06-09_07-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-09/cloudbed/trace-parquet/trace_jaeger-span_2025-06-09_08-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-09/cloudbed/trace-parquet/trace_jaeger-span_2025-06-09_09-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-09/cloudbed/trace-parquet/trace_jaeger-span_2025-06-09_10-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-09/cloudbed/trace-parquet/trace_jaeger-span_2025-06-09_11-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-09/cloudbed/trace-parquet/trace_jaeger-span_2025-06-09_12-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-09/cloudbed/trace-parquet/trace_jaeger-span_2025-06-09_13-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-09/cloudbed/trace-parquet/trace_jaeger-span_2025-06-09_14-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-09/cloudbed/trace-parquet/trace_jaeger-span_2025-06-09_15-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-09/cloudbed/trace-parquet/trace_jaeger-span_2025-06-09_16-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-09/cloudbed/trace-parquet/trace_jaeger-span_2025-06-09_17-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-09/cloudbed/trace-parquet/trace_jaeger-span_2025-06-09_18-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-10/cloudbed/trace-parquet/trace_jaeger-span_2025-06-10_05-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-10/cloudbed/trace-parquet/trace_jaeger-span_2025-06-10_06-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-10/cloudbed/trace-parquet/trace_jaeger-span_2025-06-10_07-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-10/cloudbed/trace-parquet/trace_jaeger-span_2025-06-10_08-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-10/cloudbed/trace-parquet/trace_jaeger-span_2025-06-10_09-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-10/cloudbed/trace-parquet/trace_jaeger-span_2025-06-10_10-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-10/cloudbed/trace-parquet/trace_jaeger-span_2025-06-10_11-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-10/cloudbed/trace-parquet/trace_jaeger-span_2025-06-10_12-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-10/cloudbed/trace-parquet/trace_jaeger-span_2025-06-10_13-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-10/cloudbed/trace-parquet/trace_jaeger-span_2025-06-10_14-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-10/cloudbed/trace-parquet/trace_jaeger-span_2025-06-10_15-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-10/cloudbed/trace-parquet/trace_jaeger-span_2025-06-10_16-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-10/cloudbed/trace-parquet/trace_jaeger-span_2025-06-10_17-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-10/cloudbed/trace-parquet/trace_jaeger-span_2025-06-10_18-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-10/cloudbed/trace-parquet/trace_jaeger-span_2025-06-10_19-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-10/cloudbed/trace-parquet/trace_jaeger-span_2025-06-10_20-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-10/cloudbed/trace-parquet/trace_jaeger-span_2025-06-10_21-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-10/cloudbed/trace-parquet/trace_jaeger-span_2025-06-10_22-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-10/cloudbed/trace-parquet/trace_jaeger-span_2025-06-10_23-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-11/cloudbed/trace-parquet/trace_jaeger-span_2025-06-11_00-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-11/cloudbed/trace-parquet/trace_jaeger-span_2025-06-11_01-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-11/cloudbed/trace-parquet/trace_jaeger-span_2025-06-11_02-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-11/cloudbed/trace-parquet/trace_jaeger-span_2025-06-11_03-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-11/cloudbed/trace-parquet/trace_jaeger-span_2025-06-11_04-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-11/cloudbed/trace-parquet/trace_jaeger-span_2025-06-11_05-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-11/cloudbed/trace-parquet/trace_jaeger-span_2025-06-11_06-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-11/cloudbed/trace-parquet/trace_jaeger-span_2025-06-11_07-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-11/cloudbed/trace-parquet/trace_jaeger-span_2025-06-11_08-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-11/cloudbed/trace-parquet/trace_jaeger-span_2025-06-11_09-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-11/cloudbed/trace-parquet/trace_jaeger-span_2025-06-11_10-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-11/cloudbed/trace-parquet/trace_jaeger-span_2025-06-11_11-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-11/cloudbed/trace-parquet/trace_jaeger-span_2025-06-11_12-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-11/cloudbed/trace-parquet/trace_jaeger-span_2025-06-11_13-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-11/cloudbed/trace-parquet/trace_jaeger-span_2025-06-11_14-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-11/cloudbed/trace-parquet/trace_jaeger-span_2025-06-11_15-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-11/cloudbed/trace-parquet/trace_jaeger-span_2025-06-11_16-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-11/cloudbed/trace-parquet/trace_jaeger-span_2025-06-11_17-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-11/cloudbed/trace-parquet/trace_jaeger-span_2025-06-11_18-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-11/cloudbed/trace-parquet/trace_jaeger-span_2025-06-11_19-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-11/cloudbed/trace-parquet/trace_jaeger-span_2025-06-11_20-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-11/cloudbed/trace-parquet/trace_jaeger-span_2025-06-11_21-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-11/cloudbed/trace-parquet/trace_jaeger-span_2025-06-11_22-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-11/cloudbed/trace-parquet/trace_jaeger-span_2025-06-11_23-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-12/cloudbed/trace-parquet/trace_jaeger-span_2025-06-12_00-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-12/cloudbed/trace-parquet/trace_jaeger-span_2025-06-12_01-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-12/cloudbed/trace-parquet/trace_jaeger-span_2025-06-12_02-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-12/cloudbed/trace-parquet/trace_jaeger-span_2025-06-12_03-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-12/cloudbed/trace-parquet/trace_jaeger-span_2025-06-12_04-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-12/cloudbed/trace-parquet/trace_jaeger-span_2025-06-12_05-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-12/cloudbed/trace-parquet/trace_jaeger-span_2025-06-12_06-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-12/cloudbed/trace-parquet/trace_jaeger-span_2025-06-12_07-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-12/cloudbed/trace-parquet/trace_jaeger-span_2025-06-12_08-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-12/cloudbed/trace-parquet/trace_jaeger-span_2025-06-12_09-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-12/cloudbed/trace-parquet/trace_jaeger-span_2025-06-12_10-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-12/cloudbed/trace-parquet/trace_jaeger-span_2025-06-12_11-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-12/cloudbed/trace-parquet/trace_jaeger-span_2025-06-12_12-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-12/cloudbed/trace-parquet/trace_jaeger-span_2025-06-12_13-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-12/cloudbed/trace-parquet/trace_jaeger-span_2025-06-12_14-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-12/cloudbed/trace-parquet/trace_jaeger-span_2025-06-12_15-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-12/cloudbed/trace-parquet/trace_jaeger-span_2025-06-12_16-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-12/cloudbed/trace-parquet/trace_jaeger-span_2025-06-12_17-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-12/cloudbed/trace-parquet/trace_jaeger-span_2025-06-12_18-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-12/cloudbed/trace-parquet/trace_jaeger-span_2025-06-12_19-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-13/cloudbed/trace-parquet/trace_jaeger-span_2025-06-13_01-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-13/cloudbed/trace-parquet/trace_jaeger-span_2025-06-13_02-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-13/cloudbed/trace-parquet/trace_jaeger-span_2025-06-13_03-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-13/cloudbed/trace-parquet/trace_jaeger-span_2025-06-13_04-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-13/cloudbed/trace-parquet/trace_jaeger-span_2025-06-13_05-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-13/cloudbed/trace-parquet/trace_jaeger-span_2025-06-13_06-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-13/cloudbed/trace-parquet/trace_jaeger-span_2025-06-13_07-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-13/cloudbed/trace-parquet/trace_jaeger-span_2025-06-13_08-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-13/cloudbed/trace-parquet/trace_jaeger-span_2025-06-13_09-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-13/cloudbed/trace-parquet/trace_jaeger-span_2025-06-13_10-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-13/cloudbed/trace-parquet/trace_jaeger-span_2025-06-13_11-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-13/cloudbed/trace-parquet/trace_jaeger-span_2025-06-13_12-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-13/cloudbed/trace-parquet/trace_jaeger-span_2025-06-13_13-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-13/cloudbed/trace-parquet/trace_jaeger-span_2025-06-13_14-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-13/cloudbed/trace-parquet/trace_jaeger-span_2025-06-13_15-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-13/cloudbed/trace-parquet/trace_jaeger-span_2025-06-13_16-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-13/cloudbed/trace-parquet/trace_jaeger-span_2025-06-13_17-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-13/cloudbed/trace-parquet/trace_jaeger-span_2025-06-13_18-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-13/cloudbed/trace-parquet/trace_jaeger-span_2025-06-13_19-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-14/cloudbed/trace-parquet/trace_jaeger-span_2025-06-14_01-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-14/cloudbed/trace-parquet/trace_jaeger-span_2025-06-14_02-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-14/cloudbed/trace-parquet/trace_jaeger-span_2025-06-14_03-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-14/cloudbed/trace-parquet/trace_jaeger-span_2025-06-14_04-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-14/cloudbed/trace-parquet/trace_jaeger-span_2025-06-14_05-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-14/cloudbed/trace-parquet/trace_jaeger-span_2025-06-14_06-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-14/cloudbed/trace-parquet/trace_jaeger-span_2025-06-14_07-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-14/cloudbed/trace-parquet/trace_jaeger-span_2025-06-14_08-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-14/cloudbed/trace-parquet/trace_jaeger-span_2025-06-14_09-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-14/cloudbed/trace-parquet/trace_jaeger-span_2025-06-14_10-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-14/cloudbed/trace-parquet/trace_jaeger-span_2025-06-14_11-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-14/cloudbed/trace-parquet/trace_jaeger-span_2025-06-14_12-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-14/cloudbed/trace-parquet/trace_jaeger-span_2025-06-14_13-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-14/cloudbed/trace-parquet/trace_jaeger-span_2025-06-14_14-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-14/cloudbed/trace-parquet/trace_jaeger-span_2025-06-14_15-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-14/cloudbed/trace-parquet/trace_jaeger-span_2025-06-14_16-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-14/cloudbed/trace-parquet/trace_jaeger-span_2025-06-14_17-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-14/cloudbed/trace-parquet/trace_jaeger-span_2025-06-14_18-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-14/cloudbed/trace-parquet/trace_jaeger-span_2025-06-14_19-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-14/cloudbed/trace-parquet/trace_jaeger-span_2025-06-14_20-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-14/cloudbed/trace-parquet/trace_jaeger-span_2025-06-14_21-00-00.parquet
/root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-14/cloudbed/trace-parquet/trace_jaeger-span_2025-06-14_22-00-00.parquet




# 改为全部使用北京时区

nohup: ignoring input
2025-09-21 20:03:10,332 - INFO - Preprocessing traces: dataset_type: train_valid, date: 2025-06-06, cloudbed: cloudbed,path: /root/shared-nvme/data_set/2025_CCF_aiops-live-benchmark/phaseone/2025-06-06/cloudbed/trace-parquet/trace_jaeger-span_2025-06-06_00-00-00.parquet.
